Date,DBc1,DPc1,DEBMc1,DEPMc1,DEBQc1,DEPQc1,DEBYc1,DEPYc1
2019-04-09,-0.0558079747420771,-0.0504719765826661,0.013388459513737,0.0054794657646257,-0.0070975671647268,-0.00151917993517,0.0146577239249246,0.0050016776495368
2019-04-10,0.0634364613658815,0.048084045349185,0.0144727675349186,0.0042674317962193,0.0397767689889739,0.0284770085740084,0.0038809880537077,0.0299801304971906
2019-04-11,0.003569838686225,0.0047701738327569,-0.0229484828434009,-0.0203137586112604,-0.0169442397165001,-0.0167632906592441,-0.0032345041676592,-0.0134862715080338
2019-04-12,-0.0806739387807704,-0.1256824211689718,0.0030903964848181,0.0009652510401953,-0.0023233720452463,0.0020639842208514,0.0031581348152754,0.0014711894766323
2019-04-15,0.0098499294866687,0.0095203941346865,-0.0061903731342249,-0.0256518279172513,-0.0114846009210883,-0.0206427176552959,0.0007919224329928,0.0011427639803739
2019-04-16,-0.0246866360363927,0.0144720326085344,-0.0020720028132945,-0.0072023159966474,-0.0166077363996606,-0.0111604006181199,-0.0133481412084054,-0.0091788875881564
2019-04-17,0.0007348438787506,-0.0363321687110203,0.0105739218592781,0.0047246140353396,0.0176766835885655,0.0174551281269065,0.015325207886406,0.0054191773972478
2019-04-18,-0.1880184585584422,-0.2837992140891919,0.0079213394909537,0.0027251348464004,-0.0133363989972517,-0.0186167933107851,-0.0069369022597712,-0.0042671983346106
2019-04-23,-0.8304004519521938,-0.6872280577207504,-0.0766760219462999,-0.0960031462231852,-0.0128584097009991,-0.0054390188474733,0.0031771273746719,0.0037757575842822
2019-04-24,0.98023585664794,0.9650496699510616,0.0122901997630377,0.0140618866565766,-0.0052782176642044,-0.0115585575210977,-0.0097620060021561,-0.0087221815196078
2019-04-25,0.1022011163726324,0.143350625083211,0.0089177729220545,0.0093546051672203,0.0024226418632516,0.0062856227376557,0.0027988822749629,0.0024762703532632
2019-04-26,-0.3082567018449748,-0.3505096962968015,-0.001346076391161,0.0037174764001323,-0.0112820575067678,-0.0108279431772621,-0.0177245324916385,-0.0164578563034567
2019-04-29,0.2992590635680104,0.3281844092489655,-0.0043196611445162,-0.0090522449871966,-0.0044593161967649,-0.0029735377247312,0.0030435247192455,-0.0008384338547672
2019-04-30,-0.5271811285380713,-0.8826658895723856,0.0369182810397817,0.1119714050114652,-0.0083025272164164,-0.007372754329413,-0.0006079643514854,-0.004371224176158
2019-05-02,0.3985046755155025,0.7465383264220642,-0.0118034157248846,-0.0303458167821316,-0.0223294763980887,-0.0195906497650041,0.0093819097415571,-0.0199104679886214
2019-05-03,0.0405478399164313,0.003544307507797,0.0094538519237261,0.0149238243812875,-0.0020758858798237,-0.0006120575525153,-0.0147725296185937,0.0015457280879273
2019-05-06,0.1142051135118075,0.1328045680258552,-0.0039282491263379,0.0024254195736639,0.0059852849028154,0.0069148129905841,0.0121861475967229,0.0046229001087569
2019-05-07,-0.115218028260351,-0.1185024800549961,0.0261571302808476,0.0199071210005289,0.0098207937889103,0.0106845084568204,0.0200068548063351,0.0137418397919372
2019-05-08,0.1366617804711793,0.2112141832388522,0.0317007677180749,0.0310954334518434,0.0112995552539334,0.0081877641640156,-0.0262533308374245,0.0042034530156269
2019-05-09,-0.0102177699267264,-0.0973695800758749,-0.0099552838124376,-0.0085539765596607,0.0062724219984141,0.0053555617444336,-0.0059221831292744,0.0033500868852818
2019-05-13,0.042171787739216,0.0475842163921976,-0.0089480336263147,-0.0140128168694383,-0.0091870191404087,-0.0074846106455569,-0.0008208496254048,-0.0025542798050967
2019-05-14,0.0404650610845508,0.0641372853259047,-0.0007707129475914,-0.003834176755622,-0.016048722170525,-0.0122575589860838,-0.0096957953995212,-0.0078740564309058
2019-05-15,-0.0278002514795043,0.0028853109701894,-0.0077399767203171,-0.0043310943545617,0.0007031524958645,-0.0014398850579876,0.0119515125458839,0.0094074071018955
2019-05-16,0.0779300786037569,0.0769165779183178,0.0123553695287185,0.012461220437812,0.0004684938010264,-0.0043321367391345,0.0049039738655293,0.0032293730793478
2019-05-17,-0.1439967404932859,-0.2121987734411932,-0.0178092202111824,-0.0112562558384687,-0.0333364202675919,-0.0196248469454014,-0.0218430279224523,-0.015390180647305
